;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000003707;Zmym3;6106.807949;1.144010391;0.194100156;0.155621646;1.247256799;0.212303352;0.999879841;zinc finger MYM-type containing 3;;;;;
ENSRNOG00000003709;Kmo;25.4483984;1.03733117;0.052876551;0.294156634;0.179756446;0.857343778;0.999879841;kynurenine 3-monooxygenase;;;;;
ENSRNOG00000003712;Ppp4r3b;3840.269038;1.006881139;0.009893385;0.096334053;0.102698731;0.918202081;0.999879841;protein phosphatase 4; regulatory subunit 3B;;;;
ENSRNOG00000003714;Clk4;3446.088879;1.081219178;0.112659007;0.093321583;1.207212775;0.227350212;0.999879841;CDC-like kinase 4;;;;;
ENSRNOG00000003715;Srpx2;15.1899914;1.050284316;0.070779924;0.38569571;0.183512344;0.854396035;0.999879841;sushi-repeat-containing protein; X-linked 2;;;;
ENSRNOG00000003716;Batf3;3.545810777;0.618771386;-0.69252161;0.632625974;-1.094677802;0.273657817;0.999879841;basic leucine zipper ATF-like transcription factor 3;;;;;
ENSRNOG00000003717;Cnih4;1030.624672;0.954279364;-0.067516419;0.069796433;-0.967333376;0.333377404;0.999879841;cornichon family AMPA receptor auxiliary protein 4;;;;;
ENSRNOG00000003719;Atpaf2;1345.094074;1.076025259;0.105711945;0.109996666;0.961046814;0.33652863;0.999879841;ATP synthase mitochondrial F1 complex assembly factor 2;;;;;
ENSRNOG00000003720;Prrx1;830.761923;0.966891117;-0.048574659;0.153123437;-0.317225504;0.751072499;0.999879841;paired related homeobox 1;;;;;
ENSRNOG00000003722;Styxl2;1.586728575;0.224833364;-2.153071958;1.290897566;-1.667887533;0.095338055;0.999879841;serine/threonine/tyrosine interacting like 2;;;;;
ENSRNOG00000003723;Wdr26;7802.120094;0.954927501;-0.066536889;0.113298448;-0.587270964;0.557021738;0.999879841;WD repeat domain 26;;;;;
ENSRNOG00000003726;Scml2;85.87285984;1.104374275;0.143229188;0.183102615;0.782234528;0.434076756;0.999879841;Scm polycomb group protein like 2;;;;;
ENSRNOG00000003728;Xylt2;830.1147184;0.965994799;-0.049912674;0.175843819;-0.28384662;0.776527925;0.999879841;xylosyltransferase 2;;;;;
ENSRNOG00000003732;Flrt2;5485.597327;0.945758732;-0.080455903;0.135708309;-0.592859079;0.553275466;0.999879841;fibronectin leucine rich transmembrane protein 2;;;;;
ENSRNOG00000003734;LOC681300;35.70170997;0.864597265;-0.209899822;0.28935507;-0.725405716;0.468203167;0.999879841;similar to CXXC finger 5;;;;;
ENSRNOG00000003736;Col5a2;1385.119278;1.211953731;0.277334621;0.168384419;1.647032559;0.099551354;0.999879841;collagen type V alpha 2 chain;;;;;
ENSRNOG00000003737;Best2;0.411432125;0.639272145;-0.645497861;3.758090995;-0.171762169;0.863624508;0.999879841;bestrophin 2;;;;;
ENSRNOG00000003738;Ush2a;174.6550358;0.859136357;-0.21904097;0.307167916;-0.713098467;0.475784828;0.999879841;usherin;;;;;
ENSRNOG00000003741;Nptx1;15155.82685;0.99244212;-0.010945129;0.143476041;-0.076285414;0.93919203;0.999879841;neuronal pentraxin 1;;;;;
ENSRNOG00000003742;Cdkl5;16212.46191;0.914511393;-0.128926951;0.126643579;-1.018029907;0.308663743;0.999879841;cyclin-dependent kinase-like 5;;;;;
ENSRNOG00000003743;Dars1;5353.294427;0.961496446;-0.05664657;0.10107799;-0.560424375;0.57519001;0.999879841;aspartyl-tRNA synthetase 1;;;;;
ENSRNOG00000003745;Atf3;13.41794611;0.539051435;-0.891505156;0.573948792;-1.553283444;0.120355434;0.999879841;activating transcription factor 3;;;;;
ENSRNOG00000003747;Get3;2375.223712;0.938740397;-0.091201851;0.094062147;-0.96959142;0.332250192;0.999879841;guided entry of tail-anchored proteins factor 3; ATPase;;;;
ENSRNOG00000003748;Tasl;16.20902012;0.743333031;-0.427919378;0.400589102;-1.068225212;0.285418935;0.999879841;TLR adaptor interacting with endolysosomal SLC15A4;;;;;
ENSRNOG00000003749;Xk;706.0199393;1.02320711;0.033098195;0.131955103;0.250829213;0.801946155;0.999879841;X-linked Kx blood group antigen; Kell and VPS13A binding protein;;;;
ENSRNOG00000003755;Clgn;177.6270798;1.117246345;0.159947325;0.232483346;0.687994767;0.491456077;0.999879841;calmegin;;;;;
ENSRNOG00000003756;Lancl3;406.5792769;1.061520763;0.08613259;0.131154274;0.656727284;0.511356288;0.999879841;LanC like family member 3;;;;;
ENSRNOG00000003759;Galc;1072.580129;0.983345359;-0.024229903;0.083653173;-0.28964715;0.772086192;0.999879841;galactosylceramidase;;;;;
ENSRNOG00000003762;Smarca1;1961.777574;1.065121473;0.091017973;0.121832655;0.74707371;0.455019069;0.999879841;SWI/SNF related; matrix associated; actin dependent regulator of chromatin; subfamily a; member 1;
ENSRNOG00000003763;Prdx4;411.0936918;0.862203639;-0.213899444;0.117301047;-1.823508402;0.068226426;0.999879841;peroxiredoxin 4;;;;;
ENSRNOG00000003767;Rps6kc1;5772.028793;1.111162759;0.152070153;0.092478291;1.644387577;0.100096169;0.999879841;ribosomal protein S6 kinase C1;;;;;
ENSRNOG00000003769;Tmem163;544.9695249;1.107451331;0.147243299;0.121270968;1.214167748;0.224683674;0.999879841;transmembrane protein 163;;;;;
ENSRNOG00000003772;Csrp2;427.7635565;0.793465331;-0.333760906;0.212426017;-1.571186575;0.116139318;0.999879841;cysteine and glycine-rich protein 2;;;;;
ENSRNOG00000003773;Hmox2;2433.566963;0.98434362;-0.022766067;0.122883756;-0.185265065;0.853021137;0.999879841;heme oxygenase 2;;;;;
ENSRNOG00000003777;Chrne;17.92971801;1.543607802;0.626306241;0.322285562;1.943327019;0.051976659;0.999879841;cholinergic receptor nicotinic epsilon subunit;;;;;
ENSRNOG00000003781;Atp10b;101.7491937;0.905044877;-0.143938765;0.400708787;-0.359210403;0.719437695;0.999879841;ATPase phospholipid transporting 10B (putative);;;;;
ENSRNOG00000003782;Acot9;1642.75481;0.924123318;-0.113842712;0.115387602;-0.986611304;0.323833226;0.999879841;acyl-CoA thioesterase 9;;;;;
ENSRNOG00000003784;Rilp;61.7318158;1.093790873;0.129336929;0.188519335;0.686067181;0.492670745;0.999879841;Rab interacting lysosomal protein;;;;;
ENSRNOG00000003785;Usp43;289.3701141;0.963991863;-0.052907127;0.170623892;-0.310080413;0.756499807;0.999879841;ubiquitin specific peptidase 43;;;;;
ENSRNOG00000003786;Tspan6;863.9885709;0.986778152;-0.019202322;0.083318006;-0.230470248;0.81772638;0.999879841;tetraspanin 6;;;;;
ENSRNOG00000003787;Lcorl;1695.835448;0.924471753;-0.113298856;0.151849274;-0.746127087;0.455590648;0.999879841;ligand dependent nuclear receptor corepressor-like;;;;;
ENSRNOG00000003792;Med14;3974.30707;1.0924805;0.127607529;0.143018567;0.892244493;0.372261899;0.999879841;mediator complex subunit 14;;;;;
ENSRNOG00000003794;Nmral1;243.5064709;0.946516691;-0.079300148;0.181422783;-0.437101376;0.66203783;0.999879841;NmrA like redox sensor 1;;;;;
ENSRNOG00000003795;Angel2;2735.328005;0.962051448;-0.055814047;0.059779523;-0.933664976;0.350476737;0.999879841;angel homolog 2;;;;;
ENSRNOG00000003797;Mrps7;1156.708643;0.920013825;-0.120272555;0.067068097;-1.793290117;0.072926547;0.999879841;mitochondrial ribosomal protein S7;;;;;
ENSRNOG00000003800;Rgs9;878.9854846;1.541312798;0.624159676;0.40577192;1.538203225;0.123998933;0.999879841;regulator of G-protein signaling 9;;;;;
ENSRNOG00000003802;Pttg1;8.268751206;0.818127016;-0.289603253;0.54279386;-0.533541874;0.593658533;0.999879841;PTTG1 regulator of sister chromatid separation; securin;;;;
ENSRNOG00000003803;Zdhhc17;5890.53217;1.000220729;0.000318409;0.098122256;0.003245025;0.997410849;0.999879841;zinc finger DHHC-type palmitoyltransferase 17;;;;;
ENSRNOG00000003805;Rnft1;1033.15622;0.979901381;-0.029291533;0.07308192;-0.400804104;0.688564357;0.999879841;ring finger protein; transmembrane 1;;;;
ENSRNOG00000003807;Wnt9b;52.17723975;0.762598105;-0.391005148;0.405497059;-0.964261365;0.334914906;0.999879841;Wnt family member 9B;;;;;
ENSRNOG00000003809;Sat1;4019.625018;0.979814081;-0.029420071;0.113343129;-0.259566423;0.795198239;0.999879841;spermidine/spermine N1-acetyl transferase 1;;;;;
ENSRNOG00000003812;Nlgn3;4687.369643;1.003996313;0.005753971;0.095104049;0.06050185;0.951755943;0.999879841;neuroligin 3;;;;;
ENSRNOG00000003813;Kcnk10;765.8598316;1.121184412;0.165023591;0.167718194;0.983933746;0.32514809;0.999879841;potassium two pore domain channel subfamily K member 10;;;;;
ENSRNOG00000003815;Slc25a11;3099.436895;0.912673961;-0.131828523;0.12452176;-1.058678604;0.289746175;0.999879841;solute carrier family 25 member 11;;;;;
ENSRNOG00000003816;Tada1;815.5292817;0.922054586;-0.117075934;0.107344997;-1.090651055;0.275426455;0.999879841;transcriptional adaptor 1;;;;;
ENSRNOG00000003821;Rptor;3996.419564;1.02733801;0.038910929;0.065014724;0.598494099;0.549510295;0.999879841;regulatory associated protein of MTOR; complex 1;;;;
ENSRNOG00000003822;Slu7;2760.919629;0.990567484;-0.013672831;0.148989745;-0.09177028;0.926880557;0.999879841;SLU7 homolog; splicing factor;;;;
ENSRNOG00000003825;Wdr75;1464.698953;1.05201437;0.073154412;0.077632396;0.942318096;0.346029806;0.999879841;WD repeat domain 75;;;;;
ENSRNOG00000003827;Wipi1;2144.984042;0.947354942;-0.078023039;0.124697059;-0.625700715;0.531511264;0.999879841;WD repeat domain; phosphoinositide interacting 1;;;;
ENSRNOG00000003829;Ap3s1;3113.552723;1.082393591;0.114225202;0.11711849;0.975296061;0.329413424;0.999879841;adaptor related protein complex 3 subunit sigma 1;;;;;
ENSRNOG00000003831;Tdp1;292.7328494;1.119974079;0.163465342;0.129880584;1.25858182;0.208181417;0.999879841;tyrosyl-DNA phosphodiesterase 1;;;;;
ENSRNOG00000003832;Vash2;147.6067935;0.978687246;-0.031080195;0.147946522;-0.210077229;0.833607398;0.999879841;vasohibin 2;;;;;
ENSRNOG00000003833;Nenf;592.3027837;1.02600684;0.037040349;0.097053349;0.38164937;0.702721459;0.999879841;neudesin neurotrophic factor;;;;;
ENSRNOG00000003834;Map2k4;4670.112626;1.031485911;0.044724115;0.088488583;0.50542244;0.613262161;0.999879841;mitogen activated protein kinase kinase 4;;;;;
ENSRNOG00000003835;Slc43a2;1733.11744;1.004573324;0.00658287;0.087459224;0.075267878;0.940001579;0.999879841;solute carrier family 43 member 2;;;;;
ENSRNOG00000003840;Slit2;2793.164234;0.962570128;-0.055036444;0.14537959;-0.378570632;0.705006734;0.999879841;slit guidance ligand 2;;;;;
ENSRNOG00000003841;Kcnh1;5906.295897;0.95835498;-0.061367957;0.132175772;-0.464290517;0.642439617;0.999879841;potassium voltage-gated channel subfamily H member 1;;;;;
ENSRNOG00000003844;Dhx15;4512.297487;1.045883388;0.064722006;0.074212969;0.872111799;0.38314739;0.999879841;DEAH-box helicase 15;;;;;
ENSRNOG00000003845;Wnt3;71.23956227;0.881651625;-0.181719391;0.188121066;-0.965970453;0.334058966;0.999879841;Wnt family member 3;;;;;
ENSRNOG00000003846;Pitpna;10295.10342;1.048631719;0.06850809;0.194665859;0.35192658;0.724893325;0.999879841;phosphatidylinositol transfer protein; alpha;;;;
ENSRNOG00000003847;NA;1409.103655;0.969034205;-0.045380504;0.121531622;-0.373404908;0.708847107;0.999879841;NA;;;;;
ENSRNOG00000003848;Med12;1351.173107;1.157804567;0.211391753;0.119328404;1.771512446;0.076475525;0.999879841;mediator complex subunit 12;;;;;
ENSRNOG00000003849;Stx8;1183.316508;0.994655732;-0.007730826;0.077716619;-0.099474553;0.920761492;0.999879841;syntaxin 8;;;;;
ENSRNOG00000003853;Scoc;6611.244025;0.957037949;-0.063351962;0.113705875;-0.557156458;0.577420536;0.999879841;short coiled-coil protein;;;;;
ENSRNOG00000003855;Dnaja3;2462.28578;0.984504153;-0.022530803;0.061099864;-0.368753727;0.712311298;0.999879841;DnaJ heat shock protein family (Hsp40) member A3;;;;;
ENSRNOG00000003858;Atp6ap2;9396.376264;0.945341805;-0.081092039;0.153961847;-0.52670217;0.598400428;0.999879841;ATPase H+ transporting accessory protein 2;;;;;
ENSRNOG00000003861;Gorab;962.7508229;1.104141854;0.142925533;0.088556222;1.613952472;0.106537736;0.999879841;golgin; RAB6-interacting;;;;
ENSRNOG00000003863;Trir;1190.504607;0.984965079;-0.021855519;0.09783472;-0.223392261;0.823230227;0.999879841;telomerase RNA component interacting RNase;;;;;
ENSRNOG00000003864;Gipc1;1543.870942;0.94704851;-0.078489769;0.156202305;-0.502487902;0.61532436;0.999879841;GIPC PDZ domain containing family; member 1;;;;
ENSRNOG00000003865;Tmigd1;1.142088525;2.044586228;1.031808908;1.588016964;0.64974678;0.515855801;0.999879841;transmembrane and immunoglobulin domain containing 1;;;;;
ENSRNOG00000003866;Cxcr4;60.34450104;0.68475419;-0.546341905;0.232897266;-2.345849375;0.018983778;0.999879841;C-X-C motif chemokine receptor 4;;;;;
ENSRNOG00000003869;Sod3;485.3089206;0.937996023;-0.092346289;0.218601506;-0.422441229;0.67270299;0.999879841;superoxide dismutase 3;;;;;
ENSRNOG00000003870;C1qtnf2;76.59279497;0.937731272;-0.09275355;0.211360766;-0.438839958;0.660777505;0.999879841;C1q and TNF related 2;;;;;
ENSRNOG00000003872;Slc40a1;442.6728733;0.765749626;-0.385055338;0.215643975;-1.785606749;0.074162953;0.999879841;solute carrier family 40 member 1;;;;;
ENSRNOG00000003873;Cpd;3599.339565;0.938306582;-0.091868709;0.116430604;-0.789042619;0.430087097;0.999879841;carboxypeptidase D;;;;;
ENSRNOG00000003875;Ocrl;2726.408661;1.049303336;0.069431797;0.083029523;0.836230227;0.403025397;0.999879841;OCRL; inositol polyphosphate-5-phosphatase;;;;
ENSRNOG00000003878;Thsd7b;1644.410142;1.246158833;0.317487964;0.245228481;1.294661869;0.195436899;0.999879841;thrombospondin type 1 domain containing 7B;;;;;
ENSRNOG00000003879;Rnf167;2688.542515;0.92486668;-0.11268268;0.116448226;-0.967663346;0.33321253;0.999879841;ring finger protein 167;;;;;
ENSRNOG00000003880;Tph2;36.86383198;0.824527406;-0.278360647;0.560805543;-0.496358587;0.619641438;0.999879841;tryptophan hydroxylase 2;;;;;
ENSRNOG00000003881;Nit1;1790.31681;0.923221649;-0.115251041;0.076668725;-1.503234074;0.132778694;0.999879841;nitrilase 1;;;;;
ENSRNOG00000003882;Cep350;3136.157078;1.058956313;0.082643072;0.096673908;0.854864296;0.392626279;0.999879841;centrosomal protein 350;;;;;
ENSRNOG00000003883;LOC317456;405.184986;0.920339625;-0.11976175;0.174569466;-0.68604065;0.492687475;0.999879841;lysophosphatidylglycerol acyltransferase 1 pseudogene;;;;;
ENSRNOG00000003888;Rgs13;62.68101426;0.977803307;-0.032383811;0.411393379;-0.078717385;0.937257418;0.999879841;regulator of G-protein signaling 13;;;;;
ENSRNOG00000003889;Tbc1d15;2088.026754;1.059589082;0.083504884;0.07978077;1.046679345;0.295247493;0.999879841;TBC1 domain family; member 15;;;;
ENSRNOG00000003890;Nap1l1;8555.806608;1.014590841;0.020898042;0.14935752;0.139919581;0.88872353;0.999879841;nucleosome assembly protein 1-like 1;;;;;
ENSRNOG00000003893;Ccnjl;171.6620711;0.908695824;-0.138130646;0.252982338;-0.546009047;0.585059718;0.999879841;cyclin J-like;;;;;
ENSRNOG00000003895;Rgs1;45.67770711;0.830158442;-0.268541382;0.265636968;-1.010933771;0.312048129;0.999879841;regulator of G-protein signaling 1;;;;;
ENSRNOG00000003897;Col1a1;265.4947025;0.354432649;-1.49641659;0.545252294;-2.744448039;0.006061275;0.999879841;collagen type I alpha 1 chain;;;;;
ENSRNOG00000003899;Krt15;4.581515588;0.463398388;-1.10967507;0.884978871;-1.253900073;0.209878329;0.999879841;keratin 15;;;;;
ENSRNOG00000003901;Cfap36;4572.442058;1.059472245;0.083345793;0.153532171;0.542855564;0.587229253;0.999879841;cilia and flagella associated protein 36;;;;;
ENSRNOG00000003905;Nsf;35337.57978;1.006628273;0.009531024;0.134821837;0.070693473;0.943641716;0.999879841;N-ethylmaleimide sensitive factor; vesicle fusing ATPase;;;;
ENSRNOG00000003908;Cep128;418.3889678;1.010266704;0.014736205;0.15884239;0.092772497;0.926084301;0.999879841;centrosomal protein 128;;;;;
ENSRNOG00000003915;Pacc1;696.3470659;1.078757942;0.109371181;0.094961089;1.151747334;0.249424915;0.999879841;proton activated chloride channel 1;;;;;
ENSRNOG00000003917;Uck2;722.4832228;1.014986166;0.021460064;0.112781418;0.19028014;0.849089616;0.999879841;uridine-cytidine kinase 2;;;;;
ENSRNOG00000003918;Slc25a19;829.2417476;0.960056389;-0.05880895;0.104315064;-0.563762768;0.572915593;0.999879841;solute carrier family 25 member 19;;;;;
ENSRNOG00000003919;Rps6kb1;3066.27996;1.052174197;0.073373576;0.095696123;0.766735092;0.443239035;0.999879841;ribosomal protein S6 kinase B1;;;;;
ENSRNOG00000003923;Rab21;2399.524475;0.997243758;-0.003981907;0.143126588;-0.027820874;0.977805017;0.999879841;RAB21; member RAS oncogene family;;;;
ENSRNOG00000003924;Pi4k2b;461.3074275;0.954728418;-0.066837693;0.147104424;-0.454355425;0.64957303;0.999879841;phosphatidylinositol 4-kinase type 2 beta;;;;;
ENSRNOG00000003925;Hhat;116.7716127;1.030102057;0.042787279;0.222046328;0.192695279;0.847197621;0.999879841;hedgehog acyltransferase;;;;;
ENSRNOG00000003927;Cd55;151.0755969;1.019875018;0.028392366;0.232810006;0.121955095;0.902934582;0.999879841;CD55 molecule (Cromer blood group);;;;;
ENSRNOG00000003928;Tmco1;1339.025908;0.974679614;-0.037000024;0.153084507;-0.241696729;0.809015165;0.999879841;transmembrane and coiled-coil domains 1;;;;;
ENSRNOG00000003929;Pcdh19;2202.705487;0.994846091;-0.007454746;0.158214571;-0.04711795;0.962419222;0.999879841;protocadherin 19;;;;;
ENSRNOG00000003931;Arsg;400.2488394;0.918462152;-0.122707823;0.145091659;-0.845726237;0.397705483;0.999879841;arylsulfatase G;;;;;
ENSRNOG00000003936;Pwwp2a;1525.319596;1.098591368;0.135654861;0.080647713;1.68206706;0.092555837;0.999879841;PWWP domain containing 2A;;;;;
ENSRNOG00000003942;Asnsd1;1632.981706;0.926781701;-0.109698536;0.105867081;-1.036191183;0.300112959;0.999879841;asparagine synthetase domain containing 1;;;;;
ENSRNOG00000003946;Tor1aip1;928.2117041;0.922406088;-0.11652606;0.069845694;-1.668335621;0.09524912;0.999879841;torsin 1A interacting protein 1;;;;;
ENSRNOG00000003947;Ntn1;497.4168128;0.804271699;-0.31424514;0.16109654;-1.95066349;0.051097089;0.999879841;netrin 1;;;;;
ENSRNOG00000003948;Llgl1;1846.082708;0.938342353;-0.09181371;0.169609985;-0.541322555;0.588285277;0.999879841;LLGL scribble cell polarity complex component 1;;;;;
ENSRNOG00000003949;Phka2;892.0496733;1.101836229;0.139909805;0.102508894;1.364855285;0.172298538;0.999879841;phosphorylase kinase regulatory subunit alpha 2;;;;;
ENSRNOG00000003950;Lvrn;158.3098213;1.09809059;0.134997078;0.226810107;0.595198689;0.551710667;0.999879841;laeverin;;;;;
ENSRNOG00000003951;Psmc1;6766.149408;0.933145162;-0.099826567;0.08206059;-1.21649828;0.223795166;0.999879841;proteasome 26S subunit; ATPase 1;;;;
ENSRNOG00000003952;Map3k19;24.72324371;0.696172891;-0.522482458;0.559616362;-0.933643999;0.350487561;0.999879841;mitogen-activated protein kinase kinase kinase 19;;;;;
ENSRNOG00000003953;Rab3gap1;5992.240625;0.988697938;-0.016398272;0.091785918;-0.178657815;0.858206395;0.999879841;RAB3 GTPase activating protein catalytic subunit 1;;;;;
ENSRNOG00000003954;Il2rg;32.52773058;0.750073317;-0.414896474;0.318071748;-1.304411588;0.192093286;0.999879841;interleukin 2 receptor subunit gamma;;;;;
ENSRNOG00000003955;Spata7;1826.180091;1.161587342;0.216097637;0.097762063;2.210444743;0.027074311;0.999879841;spermatogenesis associated 7;;;;;
ENSRNOG00000003956;Arhgap6;719.3845051;1.24135988;0.311921425;0.258425884;1.207005349;0.227430084;0.999879841;Rho GTPase activating protein 6;;;;;
ENSRNOG00000003958;Commd10;1264.476132;0.999394734;-0.000873479;0.090877249;-0.009611631;0.992331146;0.999879841;COMM domain containing 10;;;;;
ENSRNOG00000003959;Rgs18;13.54179482;0.642940867;-0.637242039;0.531755661;-1.198373775;0.230771537;0.999879841;regulator of G-protein signaling 18;;;;;
ENSRNOG00000003960;Cltrn;2.902289779;1.142226907;0.191849275;0.710041298;0.27019453;0.787010601;0.999879841;collectrin; amino acid transport regulator;;;;
ENSRNOG00000003964;Nsmce2;2506.190444;1.117191656;0.159876704;0.098219883;1.627742769;0.10357944;0.999879841;NSE2/MMS21 homolog; SMC5-SMC6 complex SUMO ligase;;;;
ENSRNOG00000003967;Vmp1;4103.1925;0.902443747;-0.148091089;0.122938453;-1.204595351;0.228359552;0.999879841;vacuole membrane protein 1;;;;;
ENSRNOG00000003969;Fam20a;140.4329996;1.157695502;0.211255844;0.251118387;0.841259961;0.400202316;0.999879841;FAM20A; golgi associated secretory pathway pseudokinase;;;;
