x;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000006709;Pzp;3.724998867;0.536678119;-0.897871025;0.788182549;-1.139166335;0.254633784;0.998987911;pregnancy-zone protein;;;;;
ENSRNOG00000006711;Zfp212;451.3901834;0.92242222;-0.116500828;0.189747857;-0.613977042;0.539230498;0.998987911;Zinc finger protein 212;;;;;
ENSRNOG00000006717;Ankrd26;1809.584008;1.299446231;0.377896939;0.137292503;2.752495079;0.005914304;0.998987911;ankyrin repeat domain containing 26;;;;;
ENSRNOG00000006718;Rbm33;3776.433356;1.210049116;0.275065608;0.137278105;2.003710704;0.045101059;0.998987911;RNA binding motif protein 33;;;;;
ENSRNOG00000006720;Rnpep;1790.866928;0.888941845;-0.169839054;0.191498741;-0.886893843;0.375136057;0.998987911;arginyl aminopeptidase;;;;;
ENSRNOG00000006723;Itga11;225.6134844;1.379896893;0.464560472;0.353773853;1.313156605;0.189130183;0.998987911;integrin subunit alpha 11;;;;;
ENSRNOG00000006726;Zfp9;615.0707856;0.936680221;-0.094371494;0.17370021;-0.543300978;0.586922591;0.998987911;zinc finger protein 9;;;;;
ENSRNOG00000006727;Dtd2;350.9701567;0.903447047;-0.14648805;0.119280023;-1.228102127;0.219408633;0.998987911;D-aminoacyl-tRNA deacylase 2;;;;;
ENSRNOG00000006729;Slc24a4;1208.39248;1.02612979;0.037213222;0.176425013;0.210929401;0.832942361;0.998987911;solute carrier family 24 member 4;;;;;
ENSRNOG00000006730;Ccr1l1;4.336312985;2.035867558;1.025643711;0.678166386;1.512377688;0.130437808;0.998987911;chemokine (C-C motif) receptor 1-like 1;;;;;
ENSRNOG00000006731;Spc25;46.83186006;1.235839488;0.305491377;0.384392039;0.794739084;0.426765292;0.998987911;SPC25 component of NDC80 kinetochore complex;;;;;
ENSRNOG00000006732;Spo11;2.069924945;0.381581959;-1.389935133;1.186894343;-1.171068968;0.241571056;0.998987911;SPO11 initiator of meiotic double strand breaks;;;;;
ENSRNOG00000006733;Srgap2;5032.969508;1.051160406;0.07198284;0.106948382;0.673061513;0.500908158;0.998987911;SLIT-ROBO Rho GTPase activating protein 2;;;;;
ENSRNOG00000006735;Cdkn2b;17.61184536;1.206671045;0.271032431;0.334227735;0.810921425;0.417410796;0.998987911;cyclin-dependent kinase inhibitor 2B;;;;;
ENSRNOG00000006736;Ccr3;40.93498551;0.563798078;-0.826749535;0.277173451;-2.982787614;0.002856361;0.998987911;C-C motif chemokine receptor 3;;;;;
ENSRNOG00000006738;Fbxo32;384.1324107;0.938209997;-0.092017221;0.205226716;-0.448368629;0.653887178;0.998987911;F-box protein 32;;;;;
ENSRNOG00000006740;Castor1;48.9997609;0.758864878;-0.398085069;0.264576535;-1.504612153;0.13242382;0.998987911;cytosolic arginine sensor for mTORC1 subunit 1;;;;;
ENSRNOG00000006741;Podnl1;1.19818884;0.118337058;-3.079026164;1.822481286;-1.68946929;0.091129532;0.998987911;podocan-like 1;;;;;
ENSRNOG00000006744;Acyp1;442.8002215;1.113304892;0.154848746;0.13262458;1.167572003;0.242979449;0.998987911;acylphosphatase 1;;;;;
ENSRNOG00000006747;Cc2d1a;2076.15783;1.041673972;0.058903806;0.162288238;0.362957951;0.716636296;0.998987911;coiled-coil and C2 domain containing 1A;;;;;
ENSRNOG00000006749;Tmtc3;1137.951046;1.116967686;0.15958745;0.177705762;0.898043191;0.369162523;0.998987911;transmembrane O-mannosyltransferase targeting cadherins 3;;;;;
ENSRNOG00000006751;Psmd6;3627.593297;0.985800144;-0.020632903;0.140953823;-0.146380586;0.883620952;0.998987911;proteasome 26S subunit; non-ATPase 6;;;;
ENSRNOG00000006753;Tgm3;13.63231068;1.287344841;0.36439856;0.477846911;0.762584317;0.445711341;0.998987911;transglutaminase 3;;;;;
ENSRNOG00000006756;Maged1;10896.90997;0.916890405;-0.125178795;0.174272802;-0.718292205;0.472577136;0.998987911;MAGE family member D1;;;;;
ENSRNOG00000006759;Ankrd24;176.4991831;0.866297799;-0.207065043;0.214923467;-0.963436177;0.335328679;0.998987911;ankyrin repeat domain 24;;;;;
ENSRNOG00000006761;Sh3gl2;10597.64478;1.03588616;0.050865464;0.133410389;0.381270639;0.703002438;0.998987911;SH3 domain containing GRB2 like 2; endophilin A1;;;;
ENSRNOG00000006762;Snu13;2204.988232;0.914606193;-0.128777407;0.122204447;-1.053786585;0.291980637;0.998987911;small nuclear ribonucleoprotein 13;;;;;
ENSRNOG00000006763;Rbm18;2094.444247;0.956046079;-0.064847941;0.113229675;-0.572711537;0.566840024;0.998987911;RNA binding motif protein 18;;;;;
ENSRNOG00000006766;Laptm4b;1095.427555;1.004531392;0.006522649;0.088416643;0.073771732;0.94119202;0.998987911;lysosomal protein transmembrane 4 beta;;;;;
ENSRNOG00000006767;Cst7;0.986106231;0.144080177;-2.79505624;1.746529308;-1.600348891;0.109521206;0.998987911;cystatin F;;;;;
ENSRNOG00000006770;Brd4;5804.777465;1.100593757;0.138282051;0.154068942;0.89753359;0.369434258;0.998987911;bromodomain containing 4;;;;;
ENSRNOG00000006776;Smyd1;1004.560069;1.046142092;0.065078819;0.178118589;0.365367926;0.71483678;0.998987911;SET and MYND domain containing 1;;;;;
ENSRNOG00000006778;Mmp19;24.54377098;0.75742734;-0.400820598;0.324200546;-1.236335358;0.216333933;0.998987911;matrix metallopeptidase 19;;;;;
ENSRNOG00000006779;Crot;1318.108402;1.060537836;0.084796092;0.122799746;0.690523345;0.489865134;0.998987911;carnitine O-octanoyltransferase;;;;;
ENSRNOG00000006782;Qrfprl;1.984577454;2.848545206;1.510225302;1.039895586;1.45228552;0.146422232;0.998987911;pyroglutamylated RFamide peptide receptor like;;;;;
ENSRNOG00000006783;Neb;191.9475979;1.124486186;0.169265939;0.343929037;0.492153673;0.622610712;0.998987911;nebulin;;;;;
ENSRNOG00000006784;Sema4f;1796.31744;0.979891672;-0.029305828;0.248387016;-0.117984541;0.906079907;0.998987911;ssemaphorin 4F;;;;;
ENSRNOG00000006785;Dcaf8;4741.427453;0.992835469;-0.010373438;0.084441328;-0.122847875;0.902227563;0.998987911;DDB1 and CUL4 associated factor 8;;;;;
ENSRNOG00000006787;Dhcr24;4578.073705;0.930699508;-0.10361265;0.19393535;-0.534263867;0.593158988;0.998987911;24-dehydrocholesterol reductase;;;;;
ENSRNOG00000006789;Ddit3;565.6901035;1.127497899;0.173124745;0.15249307;1.135295824;0.256251391;0.998987911;DNA-damage inducible transcript 3;;;;;
ENSRNOG00000006792;Cep57;1087.09601;1.089896368;0.124190964;0.11019153;1.127046367;0.259722877;0.998987911;centrosomal protein 57;;;;;
ENSRNOG00000006795;Apmap;1391.026838;0.892177739;-0.164596944;0.086971123;-1.892547066;0.058418129;0.998987911;adipocyte plasma membrane associated protein;;;;;
ENSRNOG00000006796;LOC120095168;36.34749169;1.400207827;0.485640976;0.512493165;0.947604787;0.343330689;0.998987911;zinc finger protein OZF-like;;;;;
ENSRNOG00000006797;Zfp280c;648.508162;1.365328747;0.449248368;0.220095507;2.041151929;0.041235728;0.998987911;zinc finger protein 280C;;;;;
ENSRNOG00000006800;Pgap4;1285.968956;0.942784395;-0.085000215;0.167420691;-0.50770436;0.61166069;0.998987911;post-GPI attachment to proteins GalNAc transferase 4;;;;;
ENSRNOG00000006802;Lrrn1;1976.565118;1.049924004;0.070284906;0.127306805;0.552090722;0.580886198;0.998987911;leucine rich repeat neuronal 1;;;;;
ENSRNOG00000006803;Dnajc10;5867.888374;0.992406685;-0.010996642;0.145827987;-0.075408311;0.939889847;0.998987911;DnaJ heat shock protein family (Hsp40) member C10;;;;;
ENSRNOG00000006806;Setmar;140.2297207;1.034217894;0.048540172;0.176812127;0.274529654;0.783677618;0.998987911;SET domain and mariner transposase fusion gene;;;;;
ENSRNOG00000006807;Aldob;11.69813073;0.772705715;-0.372009027;0.489094269;-0.760608028;0.446891223;0.998987911;aldolase; fructose-bisphosphate B;;;;
ENSRNOG00000006810;Lancl2;4456.436995;0.94371899;-0.08357076;0.15958955;-0.523660605;0.600514621;0.998987911;LanC like glutathione S-transferase 2;;;;;
ENSRNOG00000006813;Sumf1;1347.17718;0.886636509;-0.173585326;0.099100749;-1.751604582;0.079841824;0.998987911;sulfatase modifying factor 1;;;;;
ENSRNOG00000006814;Klrg2;6.382845429;0.665228691;-0.588077702;0.565855841;-1.039271242;0.298678606;0.998987911;killer cell lectin like receptor G2;;;;;
ENSRNOG00000006816;Ubr5;10959.39976;1.068629883;0.095762266;0.070049259;1.367070368;0.17160325;0.998987911;ubiquitin protein ligase E3 component n-recognin 5;;;;;
ENSRNOG00000006818;Arl6ip5;3308.101093;0.879181402;-0.185767227;0.106980494;-1.736458865;0.082482732;0.998987911;ADP-ribosylation factor like GTPase 6 interacting protein 5;;;;;
ENSRNOG00000006824;Hdac11;5243.649698;0.95883978;-0.060638331;0.174275467;-0.347945308;0.727881258;0.998987911;histone deacetylase 11;;;;;
ENSRNOG00000006827;Tmem198b;164.0492243;0.956857649;-0.063623783;0.246446961;-0.258164203;0.796280183;0.998987911;transmembrane protein 198b;;;;;
ENSRNOG00000006828;Baz1a;193.429765;1.077443336;0.107611999;0.216430943;0.497211709;0.619039766;0.998987911;bromodomain adjacent to zinc finger domain; 1A;;;;
ENSRNOG00000006831;Pgr;1981.0203;0.945081078;-0.081489993;0.234713583;-0.34718908;0.728449274;0.998987911;progesterone receptor;;;;;
ENSRNOG00000006832;Zdhhc5;2736.840147;0.909194482;-0.137339166;0.115442944;-1.189671382;0.234175577;0.998987911;zinc finger DHHC-type palmitoyltransferase 5;;;;;
ENSRNOG00000006833;Rb1cc1;6544.649509;1.126699933;0.172103343;0.213776693;0.8050613;0.420784306;0.998987911;RB1-inducible coiled-coil 1;;;;;
ENSRNOG00000006839;Arl5a;2362.765074;1.024101622;0.034358882;0.131504277;0.261275775;0.793879847;0.998987911;ADP-ribosylation factor like GTPase 5A;;;;;
ENSRNOG00000006841;Ano4;2671.600279;1.38594254;0.470867446;0.241738444;1.947838485;0.051434292;0.998987911;anoctamin 4;;;;;
ENSRNOG00000006844;Dnajc14;1901.257485;0.928286026;-0.107358694;0.10273715;-1.044984162;0.296030289;0.998987911;DnaJ heat shock protein family (Hsp40) member C14;;;;;
ENSRNOG00000006846;En2;0.854012655;1.193194306;0.254828999;1.595872186;0.15968008;0.873133093;0.998987911;engrailed homeobox 2;;;;;
ENSRNOG00000006850;Ovol2;228.8041058;0.905174801;-0.143731673;0.172793562;-0.831811509;0.405515347;0.998987911;ovo-like zinc finger 2;;;;;
ENSRNOG00000006853;Elavl2;3100.798798;1.048821336;0.068768939;0.193811539;0.354823761;0.722721626;0.998987911;ELAV like RNA binding protein 2;;;;;
ENSRNOG00000006855;Padi4;25.22124608;1.153106377;0.205525611;0.493478785;0.416483175;0.677056477;0.998987911;peptidyl arginine deiminase 4;;;;;
ENSRNOG00000006857;Ndnf;391.4935784;1.327241899;0.408431336;0.539366258;0.757243023;0.448904279;0.998987911;neuron-derived neurotrophic factor;;;;;
ENSRNOG00000006858;Pyurf;1031.734852;0.881306087;-0.182284925;0.176814897;-1.030936463;0.302570616;0.998987911;PIGY upstream open reading frame;;;;;
ENSRNOG00000006859;Insig1;3517.639025;0.982147916;-0.025987777;0.129154097;-0.201215271;0.840530251;0.998987911;insulin induced gene 1;;;;;
ENSRNOG00000006860;Itk;24.47025985;0.807302613;-0.308818534;0.365499375;-0.844922193;0.398154283;0.998987911;IL2-inducible T-cell kinase;;;;;
ENSRNOG00000006864;Scaper;2418.440529;1.122068932;0.166161307;0.14488088;1.146882237;0.251430295;0.998987911;S-phase cyclin A-associated protein in the ER;;;;;
ENSRNOG00000006865;Laptm4a;8628.721658;0.917200405;-0.124691103;0.105644994;-1.180284063;0.237887254;0.998987911;lysosomal protein transmembrane 4 alpha;;;;;
ENSRNOG00000006867;Etv1;6892.588476;1.081965164;0.113654049;0.178886457;0.63534183;0.525205497;0.998987911;ETS variant transcription factor 1;;;;;
ENSRNOG00000006868;Ube2z;3174.398596;0.907026136;-0.140783973;0.158899137;-0.885995832;0.375619773;0.998987911;ubiquitin-conjugating enzyme E2Z;;;;;
ENSRNOG00000006870;Mtdh;4422.839628;1.018055871;0.025816739;0.138816706;0.18597718;0.852462657;0.998987911;metadherin;;;;;
ENSRNOG00000006871;Slc25a14;2226.199028;1.132151991;0.179067653;0.140400431;1.275406715;0.202165323;0.998987911;solute carrier family 25 member 14;;;;;
ENSRNOG00000006873;Dnase1;3.32387112;0.213349288;-2.228710799;1.532949801;-1.453870699;0.145982158;0.998987911;deoxyribonuclease 1;;;;;
ENSRNOG00000006877;Efnb1;407.8716842;0.974116067;-0.037834414;0.122561928;-0.308696304;0.757552556;0.998987911;ephrin B1;;;;;
ENSRNOG00000006878;Slc26a3;5.006776231;1.09738605;0.134071142;0.641982622;0.208839207;0.834573763;0.998987911;solute carrier family 26 member 3;;;;;
ENSRNOG00000006885;Dbx2;185.8874628;0.920637299;-0.119295201;0.31036181;-0.384374614;0.700700813;0.998987911;developing brain homeobox 2;;;;;
ENSRNOG00000006888;Gcfc2;465.7865299;1.218632488;0.285263108;0.150828479;1.891307996;0.058583242;0.998987911;GC-rich sequence DNA-binding factor 2;;;;;
ENSRNOG00000006893;Ppm1k;3466.399651;0.899145614;-0.153373321;0.16169876;-0.948512658;0.342868532;0.998987911;protein phosphatase; Mg2+/Mn2+ dependent; 1K;;;
ENSRNOG00000006894;Tor1a;564.8740675;0.898747066;-0.15401294;0.122908185;-1.25307309;0.210179108;0.998987911;torsin family 1; member A;;;;
ENSRNOG00000006895;Vps53;3020.814896;1.05720189;0.080250909;0.091489891;0.877156021;0.3804019;0.998987911;VPS53 subunit of GARP complex;;;;;
ENSRNOG00000006898;Mrps16;375.9497859;0.996286148;-0.00536793;0.13558819;-0.039589952;0.968420038;0.998987911;mitochondrial ribosomal protein S16;;;;;
ENSRNOG00000006899;Akap14;9.766790181;4.602091923;2.2022898;0.88614397;2.485250563;0.012946028;0.998987911;A-kinase anchoring protein 14;;;;;
ENSRNOG00000006901;Ndufa7;1556.07732;0.910628624;-0.135065286;0.129143916;-1.045850935;0.295629861;0.998987911;NADH:ubiquinone oxidoreductase subunit A7;;;;;
ENSRNOG00000006905;Hectd1;8799.393889;0.982703995;-0.025171174;0.151132696;-0.166550158;0.867724014;0.998987911;HECT domain E3 ubiquitin protein ligase 1;;;;;
ENSRNOG00000006911;Sptb;7847.255259;0.859511907;-0.218410468;0.157804036;-1.384061357;0.166339668;0.998987911;spectrin; beta; erythrocytic;;;
ENSRNOG00000006913;Rpain;482.8746072;1.129987471;0.176306777;0.182371017;0.966747786;0.333670132;0.998987911;RPA interacting protein;;;;;
ENSRNOG00000006916;Sardh;720.9668206;0.771707763;-0.373873476;0.200075831;-1.868658869;0.06167029;0.998987911;sarcosine dehydrogenase;;;;;
ENSRNOG00000006919;Clvs1;1768.634033;1.132629725;0.179676298;0.186792223;0.961904596;0.33609753;0.998987911;clavesin 1;;;;;
ENSRNOG00000006921;Rbl1;166.2015376;1.243513753;0.314422464;0.155515978;2.021801668;0.043196845;0.998987911;RB transcriptional corepressor like 1;;;;;
ENSRNOG00000006924;NA;314.6775375;1.520847862;0.60487584;0.321342222;1.882341626;0.059789646;0.998987911;NA;;;;;
ENSRNOG00000006925;Zfp786;198.2369314;0.95154102;-0.071662244;0.14349577;-0.499403183;0.617495377;0.998987911;zinc finger protein 786;;;;;
ENSRNOG00000006926;Atp6v0d2;1.597559486;0.738555749;-0.43722127;1.140587746;-0.383329798;0.701475248;0.998987911;ATPase H+ transporting V0 subunit D2;;;;;
ENSRNOG00000006929;Hnrnpll;2511.378162;1.001573794;0.00226872;0.119576525;0.018972958;0.984862678;0.998987911;heterogeneous nuclear ribonucleoprotein L-like;;;;;
ENSRNOG00000006930;Casq1;15.63514944;1.571370964;0.652023807;0.568828651;1.146256972;0.251688841;0.998987911;calsequestrin 1;;;;;
ENSRNOG00000006931;Eepd1;508.1707016;1.030896686;0.043899756;0.180729225;0.242903472;0.808080176;0.998987911;endonuclease/exonuclease/phosphatase family domain containing 1;;;;;
ENSRNOG00000006932;Dock2;360.5309215;0.933240983;-0.099678431;0.172724155;-0.57709607;0.563874559;0.998987911;dedicator of cytokinesis 2;;;;;
ENSRNOG00000006934;Acvr1b;4607.808865;0.947704024;-0.077491531;0.105117601;-0.737188921;0.46100747;0.998987911;activin A receptor type 1B;;;;;
ENSRNOG00000006940;Ncf4;32.16535722;0.63393895;-0.657584182;0.408008226;-1.611693443;0.107028665;0.998987911;neutrophil cytosolic factor 4;;;;;
ENSRNOG00000006941;Thumpd3;1215.292766;1.027084434;0.038554787;0.133239478;0.28936459;0.77230239;0.998987911;THUMP domain containing 3;;;;;
ENSRNOG00000006943;NA;209.2728139;1.046579724;0.065682214;0.120927694;0.543152787;0.58702461;0.998987911;NA;;;;;
ENSRNOG00000006946;Arhgap9;66.05967927;0.738296292;-0.437728182;0.24512356;-1.785745039;0.074140549;0.998987911;Rho GTPase activating protein 9;;;;;
ENSRNOG00000006947;Pdhx;1530.275749;0.979238714;-0.030267499;0.125130635;-0.241887198;0.80886757;0.998987911;pyruvate dehydrogenase complex; component X;;;;
ENSRNOG00000006949;C1qbp;1538.103135;0.975955424;-0.035112839;0.154299394;-0.227563041;0.819985955;0.998987911;complement C1q binding protein;;;;;
ENSRNOG00000006950;Padi3;6.434038362;0.865223713;-0.20885489;0.630277965;-0.331369493;0.740365405;0.998987911;peptidyl arginine deiminase 3;;;;;
ENSRNOG00000006952;Prex1;6302.593397;0.88092338;-0.182911551;0.143338148;-1.27608424;0.201925742;0.998987911;phosphatidylinositol-3;4;5-trisphosphate-dependent Rac exchange factor 1;;;
ENSRNOG00000006956;Adamtsl1;1310.894535;1.270082058;0.34492171;0.376962524;0.915002653;0.360190237;0.998987911;ADAMTS-like 1;;;;;
ENSRNOG00000006957;Gria4;8333.37667;1.100132737;0.137677603;0.116518143;1.181597983;0.237365254;0.998987911;glutamate ionotropic receptor AMPA type subunit 4;;;;;
ENSRNOG00000006958;Zfp12;1046.51483;0.937961517;-0.092399363;0.115367927;-0.800910317;0.423183567;0.998987911;zinc finger protein 12;;;;;
ENSRNOG00000006961;Snrpb;1060.50163;0.970023311;-0.043908677;0.135952603;-0.322970474;0.746717603;0.998987911;small nuclear ribonucleoprotein polypeptides B and B1;;;;;
ENSRNOG00000006962;Stk32c;3954.054287;0.98394764;-0.023346549;0.152048566;-0.153546658;0.877967199;0.998987911;serine/threonine kinase 32C;;;;;
ENSRNOG00000006963;Ctse;37.13479468;0.770713989;-0.375732517;0.302135721;-1.243588532;0.213651039;0.998987911;cathepsin E;;;;;
ENSRNOG00000006965;Aff4;9932.72282;0.960210421;-0.058577502;0.128792632;-0.454820287;0.649238534;0.998987911;ALF transcription elongation factor 4;;;;;
ENSRNOG00000006966;Nfia;3564.353034;1.090602032;0.125124748;0.150545452;0.831142666;0.405893039;0.998987911;nuclear factor I/A;;;;;
ENSRNOG00000006967;Xiap;1785.707155;0.924678506;-0.11297624;0.127862164;-0.883578357;0.376923867;0.998987911;X-linked inhibitor of apoptosis;;;;;
ENSRNOG00000006968;Mrpl19;513.0608246;0.927964386;-0.107858657;0.135530874;-0.795823521;0.426134619;0.998987911;mitochondrial ribosomal protein L19;;;;;
ENSRNOG00000006970;Ntn3;69.37085224;0.807354912;-0.308725075;0.34719643;-0.889194268;0.373898683;0.998987911;netrin 3;;;;;
ENSRNOG00000006971;NA;8.11130468;0.89438673;-0.161029311;0.470071487;-0.342563451;0.731926902;0.998987911;NA;;;;;
ENSRNOG00000006972;Zfp189;688.7273699;0.908066215;-0.139130594;0.219258461;-0.634550629;0.525721537;0.998987911;zinc finger protein 189;;;;;
ENSRNOG00000006973;Rlig1;1321.120657;1.102191325;0.140374678;0.118229138;1.187310338;0.235105232;0.998987911;RNA 5'-phosphate and 3'-OH ligase 1;;;;;
ENSRNOG00000006975;Wasl;6150.149191;1.13171547;0.178511289;0.183257074;0.974103128;0.330005336;0.998987911;WASP like actin nucleation promoting factor;;;;;
ENSRNOG00000006976;Med6;475.7648083;1.074650883;0.103868054;0.122303709;0.849263317;0.395734788;0.998987911;mediator complex subunit 6;;;;;
ENSRNOG00000006979;Hpca;9157.725467;0.832449436;-0.264565451;0.189089927;-1.399151479;0.161767563;0.998987911;hippocalcin;;;;;
ENSRNOG00000006980;Vcpip1;3523.696167;0.91239234;-0.132273761;0.186354031;-0.709798228;0.477829268;0.998987911;valosin containing protein interacting protein 1;;;;;
ENSRNOG00000006983;Nr2c1;1545.502252;1.200090051;0.263142666;0.151392168;1.738152438;0.082183957;0.998987911;nuclear receptor subfamily 2; group C; member 1;;;
ENSRNOG00000006984;Mapk11;2167.34031;1.010414376;0.014947071;0.257655313;0.058011887;0.95373916;0.998987911;mitogen-activated protein kinase 11;;;;;
ENSRNOG00000006985;Ccnk;873.0660987;1.097342872;0.134014375;0.07797652;1.718650368;0.085678054;0.998987911;cyclin K;;;;;
ENSRNOG00000006986;RGD1304624;446.0093871;1.244763591;0.315871768;0.176571874;1.788913269;0.073628784;0.998987911;similar to RIKEN cDNA 2700097O09;;;;;
ENSRNOG00000006989;Vamp2;32977.45332;1.005881132;0.008459827;0.168170334;0.05030511;0.959879252;0.998987911;vesicle-associated membrane protein 2;;;;;
ENSRNOG00000006995;Ano6;871.0280448;1.015622566;0.022364356;0.19999407;0.111825095;0.91096209;0.998987911;anoctamin 6;;;;;
ENSRNOG00000006996;Mms22l;18.24772444;1.039228294;0.055512615;0.398691771;0.139236921;0.889262934;0.998987911;MMS22-like; DNA repair protein;;;;
